osmid,y,x,street_count,highway,ref,junction,railway,geometry
4960494251,53.2828131,-6.1497809,1,,,,,POINT (-6.1497809 53.2828131)
4960494256,53.2868943,-6.1492369,1,,,,,POINT (-6.1492369 53.2868943)
4960494262,53.2865359,-6.1498518,3,,,,,POINT (-6.1498518 53.2865359)
4960494266,53.287675,-6.1509896,1,turning_circle,,,,POINT (-6.1509896 53.287675)
4960538828,53.2443119,-6.1236638,1,,,,,POINT (-6.1236638 53.2443119)
4960538829,53.2444583,-6.1240306,1,,,,,POINT (-6.1240306 53.2444583)
4960538832,53.2458029,-6.1236084,1,,,,,POINT (-6.1236084 53.2458029)
4960538839,53.2459973,-6.1242305,1,,,,,POINT (-6.1242305 53.2459973)
4960538840,53.2460735,-6.1242659,1,,,,,POINT (-6.1242659 53.2460735)
4960607312,53.2896075,-6.2066102,1,,,,,POINT (-6.2066102 53.2896075)
4960607313,53.2901257,-6.2055197,1,,,,,POINT (-6.2055197 53.2901257)
4960767702,53.2918985,-6.2149158,3,,,,,POINT (-6.2149158 53.2918985)
4960767703,53.2917926,-6.2161474,1,,,,,POINT (-6.2161474 53.2917926)
4960767704,53.2918056,-6.2159914,3,,,,,POINT (-6.2159914 53.2918056)
4960767705,53.2916809,-6.2159646,3,,,,,POINT (-6.2159646 53.2916809)
4960767706,53.2918629,-6.2153281,3,,,,,POINT (-6.2153281 53.2918629)
4960767707,53.2917407,-6.2152999,3,,,,,POINT (-6.2152999 53.2917407)
4960767712,53.2929796,-6.2152421,1,,,,,POINT (-6.2152421 53.2929796)
4960767713,53.2928589,-6.212739,3,,,,,POINT (-6.212739 53.2928589)
4960797540,53.2763123,-6.1050252,1,,,,,POINT (-6.1050252 53.2763123)
4960797541,53.276586,-6.1047523,3,,,,,POINT (-6.1047523 53.276586)
4960797542,53.276608,-6.1049705,1,turning_circle,,,,POINT (-6.1049705 53.276608)
4960815476,53.2709642,-6.1164441,1,turning_circle,,,,POINT (-6.1164441 53.2709642)
4960815477,53.2700656,-6.1162527,3,,,,,POINT (-6.1162527 53.2700656)
4960815496,53.2818804,-6.109804,1,,,,,POINT (-6.109804 53.2818804)
4960815506,53.2769579,-6.1069147,3,turning_circle,,,,POINT (-6.1069147 53.2769579)
4960815507,53.2769015,-6.1069247,1,,,,,POINT (-6.1069247 53.2769015)
4960824407,53.2883899,-6.1356348,1,turning_circle,,,,POINT (-6.1356348 53.2883899)
4964591725,53.2838661,-6.1652798,3,,,,,POINT (-6.1652798 53.2838661)
4964591726,53.2840263,-6.1627242,3,,,,,POINT (-6.1627242 53.2840263)
4966722320,53.2824167,-6.1961791,1,,,,,POINT (-6.1961791 53.2824167)
4967070645,53.3912384,-6.140968,3,,,,,POINT (-6.140968 53.3912384)
4967070648,53.39104,-6.1412769,1,,,,,POINT (-6.1412769 53.39104)
4970174890,53.3476787,-6.2793713,3,,,,,POINT (-6.2793713 53.3476787)
4970207208,53.3478191,-6.2781288,3,,,,,POINT (-6.2781288 53.3478191)
4979621934,53.4229539,-6.3801309,3,,,,,POINT (-6.3801309 53.4229539)
4979621937,53.4230413,-6.3803663,3,,,,,POINT (-6.3803663 53.4230413)
4983152384,53.4726037,-6.2469453,3,,,,,POINT (-6.2469453 53.4726037)
4983170053,53.4744364,-6.2445869,3,,,,,POINT (-6.2445869 53.4744364)
4983170054,53.4737269,-6.2441099,3,,,,,POINT (-6.2441099 53.4737269)
4983170056,53.4728181,-6.2439591,3,,,,,POINT (-6.2439591 53.4728181)
4983170057,53.4727902,-6.2433656,3,,,,,POINT (-6.2433656 53.4727902)
4983170062,53.4729063,-6.2428533,3,,,,,POINT (-6.2428533 53.4729063)
4983170064,53.473363,-6.2428383,3,,,,,POINT (-6.2428383 53.473363)
4983170066,53.4740345,-6.2431218,3,,,,,POINT (-6.2431218 53.4740345)
4983170075,53.4739443,-6.2408426,3,,,,,POINT (-6.2408426 53.4739443)
4983170077,53.4740077,-6.2415404,3,,,,,POINT (-6.2415404 53.4740077)
4983170078,53.4742011,-6.2398264,1,,,,,POINT (-6.2398264 53.4742011)
4983170088,53.4734172,-6.2413606,3,,,,,POINT (-6.2413606 53.4734172)
4983170091,53.4735133,-6.2400287,3,,,,,POINT (-6.2400287 53.4735133)
4983170094,53.4742185,-6.2416079,3,,,,,POINT (-6.2416079 53.4742185)
4983170109,53.4722481,-6.2422045,3,,,,,POINT (-6.2422045 53.4722481)
4983170268,53.4737103,-6.2429438,3,,,,,POINT (-6.2429438 53.4737103)
4983171535,53.4739736,-6.2410704,3,,,,,POINT (-6.2410704 53.4739736)
4983175024,53.4740632,-6.2427436,3,,,,,POINT (-6.2427436 53.4740632)
4988287251,53.6069405,-6.1860995,3,,,,,POINT (-6.1860995 53.6069405)
4988287253,53.6071755,-6.1886311,3,,,,,POINT (-6.1886311 53.6071755)
4989613490,53.6078136,-6.184178,1,,,,,POINT (-6.184178 53.6078136)
4989613491,53.6077834,-6.1840207,3,turning_circle,,,,POINT (-6.1840207 53.6077834)
4992064109,53.5845176,-6.1879694,3,,,,,POINT (-6.1879694 53.5845176)
4992565356,53.4651211,-6.2410817,1,,,,,POINT (-6.2410817 53.4651211)
4992565359,53.464979,-6.2408362,3,,,,,POINT (-6.2408362 53.464979)
4992565360,53.4647702,-6.2400909,1,,,,,POINT (-6.2400909 53.4647702)
4992565362,53.4658417,-6.2420596,1,,,,,POINT (-6.2420596 53.4658417)
4992565363,53.4658161,-6.2399675,1,,,,,POINT (-6.2399675 53.4658161)
4992565364,53.4679679,-6.2396778,3,turning_circle,,,,POINT (-6.2396778 53.4679679)
4992565365,53.4678934,-6.2396832,1,,,,,POINT (-6.2396832 53.4678934)
4993456029,53.4585839,-6.2675009,4,,,,,POINT (-6.2675009 53.4585839)
4994711196,53.6011784,-6.1767194,1,,,,,POINT (-6.1767194 53.6011784)
4994711197,53.6010885,-6.1768914,1,,,,,POINT (-6.1768914 53.6010885)
4994711198,53.6010933,-6.176713,3,turning_circle,,,,POINT (-6.176713 53.6010933)
4994824934,53.6013262,-6.1742366,2,,,,,POINT (-6.1742366 53.6013262)
4994866609,53.5795514,-6.2443305,3,,,,,POINT (-6.2443305 53.5795514)
5005518779,53.6016167,-6.1944783,3,,,,,POINT (-6.1944783 53.6016167)
5005518781,53.6018117,-6.1944205,3,,,,,POINT (-6.1944205 53.6018117)
5005518786,53.6020378,-6.1873981,3,,,,,POINT (-6.1873981 53.6020378)
5005518788,53.6022969,-6.187502,3,,,,,POINT (-6.187502 53.6022969)
5005518789,53.6023343,-6.1872051,3,,,,,POINT (-6.1872051 53.6023343)
5005518821,53.594437,-6.2174097,3,,,,,POINT (-6.2174097 53.594437)
5005518827,53.5937933,-6.2179586,3,,,,,POINT (-6.2179586 53.5937933)
5005519100,53.6052705,-6.1873698,1,,,,,POINT (-6.1873698 53.6052705)
5005519101,53.6052618,-6.1877168,3,,,,,POINT (-6.1877168 53.6052618)
5016391620,53.3249606,-6.2201901,1,,,,,POINT (-6.2201901 53.3249606)
5017893750,53.2684703,-6.3302917,1,,,,,POINT (-6.3302917 53.2684703)
5018662561,53.4947948,-6.1133682,1,,,,,POINT (-6.1133682 53.4947948)
5018789047,53.4879735,-6.1110831,3,,,,,POINT (-6.1110831 53.4879735)
5018789048,53.487765,-6.1093179,1,,,,,POINT (-6.1093179 53.487765)
5018795955,53.493737,-6.1114947,3,,,,,POINT (-6.1114947 53.493737)
5018795959,53.4934055,-6.1112269,3,,,,,POINT (-6.1112269 53.4934055)
5020784358,53.4853245,-6.1483764,3,,,,,POINT (-6.1483764 53.4853245)
5029099782,53.3479706,-6.2573305,3,,,,,POINT (-6.2573305 53.3479706)
5038840809,53.4941673,-6.1465238,1,,,,,POINT (-6.1465238 53.4941673)
5038840812,53.4937457,-6.1397033,3,,,,,POINT (-6.1397033 53.4937457)
5038840818,53.4934263,-6.1390596,1,,,,,POINT (-6.1390596 53.4934263)
5038979587,53.3646785,-6.452496,3,,,,,POINT (-6.452496 53.3646785)
5038979601,53.3641959,-6.4522595,3,,,,,POINT (-6.4522595 53.3641959)
5042615042,53.2487083,-6.1210313,3,,,,,POINT (-6.1210313 53.2487083)
5042615044,53.2486149,-6.1208833,1,,,,,POINT (-6.1208833 53.2486149)
5042883910,53.4212961,-6.1389858,4,,,,,POINT (-6.1389858 53.4212961)
5043015473,53.4181995,-6.1501671,3,,,,,POINT (-6.1501671 53.4181995)
5043200100,53.4465839,-6.2515895,1,,,,,POINT (-6.2515895 53.4465839)
5043200101,53.4465073,-6.2511536,3,,,,,POINT (-6.2511536 53.4465073)
5043200102,53.4465363,-6.2522677,1,,,,,POINT (-6.2522677 53.4465363)
5043203823,53.4478318,-6.2522768,3,,,,,POINT (-6.2522768 53.4478318)
5043595236,53.4595578,-6.2191881,3,,,,,POINT (-6.2191881 53.4595578)
5043616105,53.4625562,-6.2240793,3,,,,,POINT (-6.2240793 53.4625562)
5047473960,53.4033181,-6.170259,2,,,,,POINT (-6.170259 53.4033181)
5047473961,53.40323,-6.1702615,2,,,,,POINT (-6.1702615 53.40323)
5048523202,53.5319872,-6.164509,4,,,,,POINT (-6.164509 53.5319872)
5048523206,53.5318007,-6.1635377,3,,,,,POINT (-6.1635377 53.5318007)
5048523209,53.5316559,-6.1647771,3,,,,,POINT (-6.1647771 53.5316559)
5048523216,53.5309248,-6.1641571,3,turning_circle,,,,POINT (-6.1641571 53.5309248)
5048523217,53.530811,-6.1638003,1,,,,,POINT (-6.1638003 53.530811)
5048525025,53.5312595,-6.1638624,3,turning_circle,,,,POINT (-6.1638624 53.5312595)
5050788428,53.3786146,-6.3034795,1,turning_circle,,,,POINT (-6.3034795 53.3786146)
5050828747,53.4009561,-6.2835211,3,,,,,POINT (-6.2835211 53.4009561)
5050828761,53.4014676,-6.2829066,3,,,,,POINT (-6.2829066 53.4014676)
5051708189,53.4640074,-6.2189672,3,,,,,POINT (-6.2189672 53.4640074)
5054238641,53.3975038,-6.1470278,4,traffic_signals,,,,POINT (-6.1470278 53.3975038)
5056512315,53.425269,-6.3772076,3,,,,,POINT (-6.3772076 53.425269)
5056513525,53.4235584,-6.3786212,3,,,,,POINT (-6.3786212 53.4235584)
5056513567,53.4268547,-6.3705626,3,,,,,POINT (-6.3705626 53.4268547)
5056513571,53.4268876,-6.3703495,3,,,,,POINT (-6.3703495 53.4268876)
5056522412,53.4225201,-6.3764601,3,,,,,POINT (-6.3764601 53.4225201)
5056522729,53.4240972,-6.372987,3,,,,,POINT (-6.372987 53.4240972)
5056522731,53.4248517,-6.372662,3,,,,,POINT (-6.372662 53.4248517)
5056966825,53.4080065,-6.3984478,1,,,,,POINT (-6.3984478 53.4080065)
5058354668,53.5809101,-6.1089821,1,turning_circle,,,,POINT (-6.1089821 53.5809101)
5058847601,53.3079729,-6.2624399,1,,,,,POINT (-6.2624399 53.3079729)
5058847602,53.3078823,-6.2624412,1,,,,,POINT (-6.2624412 53.3078823)
5058847603,53.3079529,-6.2625026,3,turning_circle,,,,POINT (-6.2625026 53.3079529)
5064257038,53.3887738,-6.4372569,3,,,,,POINT (-6.4372569 53.3887738)
5064257039,53.3886283,-6.4356186,1,,,,,POINT (-6.4356186 53.3886283)
5064257040,53.3886875,-6.436265,3,,,,,POINT (-6.436265 53.3886875)
5064257043,53.388202,-6.4363481,1,turning_circle,,,,POINT (-6.4363481 53.388202)
5064257044,53.3895762,-6.4348463,3,,,,,POINT (-6.4348463 53.3895762)
5064257055,53.3872414,-6.437948,3,,,,,POINT (-6.437948 53.3872414)
5064257056,53.3875725,-6.4369851,3,,,,,POINT (-6.4369851 53.3875725)
5064257067,53.3907874,-6.4344862,3,,,,,POINT (-6.4344862 53.3907874)
5064257083,53.3894937,-6.43392,1,,,,,POINT (-6.43392 53.3894937)
5064257091,53.3895142,-6.4326957,3,,,,,POINT (-6.4326957 53.3895142)
5064257102,53.3901531,-6.4352115,3,,,,,POINT (-6.4352115 53.3901531)
5064257103,53.3902067,-6.4349199,1,,,,,POINT (-6.4349199 53.3902067)
5064257104,53.3901091,-6.4354656,1,,,,,POINT (-6.4354656 53.3901091)
5064257105,53.3906095,-6.4354456,4,,,,,POINT (-6.4354456 53.3906095)
5064257114,53.3898331,-6.4360996,3,,,,,POINT (-6.4360996 53.3898331)
5064257119,53.3898816,-6.437897,1,,,,,POINT (-6.437897 53.3898816)
5064257120,53.3893849,-6.4358868,3,,,,,POINT (-6.4358868 53.3893849)
5064257425,53.3904367,-6.4364048,4,,,,,POINT (-6.4364048 53.3904367)
5064257429,53.3907861,-6.4367263,1,,,,,POINT (-6.4367263 53.3907861)
5064257430,53.3902471,-6.4374451,1,,,,,POINT (-6.4374451 53.3902471)
5064257438,53.3893969,-6.4371032,3,,,,,POINT (-6.4371032 53.3893969)
5064257449,53.3899063,-6.434022,3,,,,,POINT (-6.434022 53.3899063)
5064257452,53.3901703,-6.4330108,4,,,,,POINT (-6.4330108 53.3901703)
5064425738,53.3902055,-6.4385944,1,,,,,POINT (-6.4385944 53.3902055)
5064425739,53.3908064,-6.4386331,3,,,,,POINT (-6.4386331 53.3908064)
5064425744,53.391194,-6.4386702,3,,,,,POINT (-6.4386702 53.391194)
5064425748,53.3910092,-6.4376114,3,,,,,POINT (-6.4376114 53.3910092)
5064425752,53.3908585,-6.4378159,3,,,,,POINT (-6.4378159 53.3908585)
5064425834,53.392368,-6.4470823,1,,,,,POINT (-6.4470823 53.392368)
5064425837,53.3924209,-6.4463387,3,,,,,POINT (-6.4463387 53.3924209)
5064425839,53.3922997,-6.4461824,1,,,,,POINT (-6.4461824 53.3922997)
5064425847,53.3928339,-6.4460274,3,,,,,POINT (-6.4460274 53.3928339)
5064425863,53.3931942,-6.4456446,1,,,,,POINT (-6.4456446 53.3931942)
5064425875,53.3937612,-6.4477264,3,turning_circle,,,,POINT (-6.4477264 53.3937612)
5064425876,53.393794,-6.4475919,1,,,,,POINT (-6.4475919 53.393794)
5064425879,53.393742,-6.4479285,1,,,,,POINT (-6.4479285 53.393742)
5064425880,53.3934439,-6.4485988,1,turning_circle,,,,POINT (-6.4485988 53.3934439)
5064425896,53.3930831,-6.447435,3,,,,,POINT (-6.447435 53.3930831)
5064425905,53.393079,-6.4465834,3,,,,,POINT (-6.4465834 53.393079)
5064426029,53.3936436,-6.4457305,3,,,,,POINT (-6.4457305 53.3936436)
5064433288,53.39233,-6.4390885,3,,,,,POINT (-6.4390885 53.39233)
5064433293,53.392429,-6.4394283,3,,,,,POINT (-6.4394283 53.392429)
5064433294,53.3922944,-6.4390676,3,,,,,POINT (-6.4390676 53.3922944)
5064433300,53.3921049,-6.4387339,3,,,,,POINT (-6.4387339 53.3921049)
5064448271,53.3864655,-6.4353447,3,,,,,POINT (-6.4353447 53.3864655)
5064448274,53.3882474,-6.4351851,3,,,,,POINT (-6.4351851 53.3882474)
5072577923,53.464206,-6.2419495,1,,,,,POINT (-6.2419495 53.464206)
5072577933,53.4629565,-6.2409665,1,,,,,POINT (-6.2409665 53.4629565)
5072577937,53.4628295,-6.2427904,1,,,,,POINT (-6.2427904 53.4628295)
5072577938,53.4640455,-6.2429326,1,,,,,POINT (-6.2429326 53.4640455)
5072577956,53.4633119,-6.2396563,1,,,,,POINT (-6.2396563 53.4633119)
5076861775,53.2912251,-6.3133074,3,,,,,POINT (-6.3133074 53.2912251)
5088476637,53.4007087,-6.1394696,1,turning_circle,,,,POINT (-6.1394696 53.4007087)
5096631348,53.4445037,-6.1394057,1,,,,,POINT (-6.1394057 53.4445037)
5096631349,53.4445168,-6.1396227,1,,,,,POINT (-6.1396227 53.4445168)
5096631350,53.4444549,-6.1394642,3,turning_circle,,,,POINT (-6.1394642 53.4444549)
5096631351,53.4448327,-6.1383832,1,,,,,POINT (-6.1383832 53.4448327)
5096631371,53.4439049,-6.1356111,3,,,,,POINT (-6.1356111 53.4439049)
5096631372,53.4425994,-6.1355154,3,,,,,POINT (-6.1355154 53.4425994)
5099319588,53.3413032,-6.2581974,3,,,,,POINT (-6.2581974 53.3413032)
5099319590,53.3417982,-6.2581108,4,,,,,POINT (-6.2581108 53.3417982)
5100971435,53.2946013,-6.3553402,3,traffic_signals,,,,POINT (-6.3553402 53.2946013)
5101034484,53.285924,-6.3762921,3,,,,,POINT (-6.3762921 53.285924)
5101034496,53.2870359,-6.3765776,3,,,,,POINT (-6.3765776 53.2870359)
5101034498,53.2868267,-6.3768022,3,,,,,POINT (-6.3768022 53.2868267)
5109218207,53.3740771,-6.2184316,1,,,,,POINT (-6.2184316 53.3740771)
5109218209,53.3740355,-6.2179685,3,,,,,POINT (-6.2179685 53.3740355)
5109926403,53.3328367,-6.2587583,3,,,,,POINT (-6.2587583 53.3328367)
5109926404,53.3327342,-6.2586477,3,,,,,POINT (-6.2586477 53.3327342)
5113079848,53.4716362,-6.2428086,3,,,,,POINT (-6.2428086 53.4716362)
5120232218,53.4011311,-6.2644449,4,traffic_signals,,,,POINT (-6.2644449 53.4011311)
5120232721,53.4011628,-6.2638459,2,,,,,POINT (-6.2638459 53.4011628)
5120675607,53.4004864,-6.2579225,3,,,,,POINT (-6.2579225 53.4004864)
5120675608,53.4002038,-6.2580437,3,,,,,POINT (-6.2580437 53.4002038)
5121017620,53.3985307,-6.2440446,4,,,,,POINT (-6.2440446 53.3985307)
5121021325,53.3973188,-6.245064,5,traffic_signals,,,,POINT (-6.245064 53.3973188)
5121021328,53.3982965,-6.2442764,3,,,,,POINT (-6.2442764 53.3982965)
5121021330,53.3987688,-6.2439179,3,,,,,POINT (-6.2439179 53.3987688)
5121021331,53.3989068,-6.243965,3,,,,,POINT (-6.243965 53.3989068)
5121661112,53.4065735,-6.2169009,1,,,,,POINT (-6.2169009 53.4065735)
5128194628,53.3245867,-6.4479551,3,,,,,POINT (-6.4479551 53.3245867)
5128194635,53.324352,-6.4396851,3,,,,,POINT (-6.4396851 53.324352)
5128805461,53.3702197,-6.2593419,3,mini_roundabout,,,,POINT (-6.2593419 53.3702197)
5133770688,53.4372961,-6.2493504,3,,,,,POINT (-6.2493504 53.4372961)
5133971532,53.3842535,-6.3659158,3,,,,,POINT (-6.3659158 53.3842535)
5133991615,53.4062758,-6.3132108,1,,,,,POINT (-6.3132108 53.4062758)
5138798337,53.3603347,-6.2747941,1,,,,,POINT (-6.2747941 53.3603347)
5138798338,53.360077,-6.2749148,1,,,,,POINT (-6.2749148 53.360077)
5138798339,53.3600271,-6.2749104,1,,,,,POINT (-6.2749104 53.3600271)
5138823085,53.3585254,-6.2755447,1,,,,,POINT (-6.2755447 53.3585254)
5139211199,53.3549133,-6.4634077,3,,,,,POINT (-6.4634077 53.3549133)
5139211208,53.3549693,-6.4635371,3,,,,,POINT (-6.4635371 53.3549693)
5139211213,53.3550103,-6.4633744,3,,,,,POINT (-6.4633744 53.3550103)
5140451787,53.5725071,-6.2074189,3,,,,,POINT (-6.2074189 53.5725071)
5140451788,53.572353,-6.2075056,3,,,,,POINT (-6.2075056 53.572353)
5140451789,53.5724567,-6.2072944,3,,,,,POINT (-6.2072944 53.5724567)
5140451790,53.5727899,-6.2069938,2,,,,,POINT (-6.2069938 53.5727899)
5140451792,53.5726769,-6.2072529,3,,,,,POINT (-6.2072529 53.5726769)
5140451793,53.5727938,-6.2069892,3,,,,,POINT (-6.2069892 53.5727938)
5140451794,53.5726756,-6.2075856,3,,,,,POINT (-6.2075856 53.5726756)
5140451795,53.5725846,-6.2074446,3,,,,,POINT (-6.2074446 53.5725846)
5140451796,53.5726529,-6.2073764,3,,,,,POINT (-6.2073764 53.5726529)
5144803875,53.4614367,-6.2450363,1,turning_circle,,,,POINT (-6.2450363 53.4614367)
5146214390,53.3745103,-6.4045136,3,,,,,POINT (-6.4045136 53.3745103)
5146559888,53.4705854,-6.2351074,1,,,,,POINT (-6.2351074 53.4705854)
5146559889,53.4705752,-6.2352496,3,turning_circle,,,,POINT (-6.2352496 53.4705752)
5146559890,53.4715226,-6.2345576,1,,,,,POINT (-6.2345576 53.4715226)
5146559891,53.4715598,-6.2346854,3,turning_circle,,,,POINT (-6.2346854 53.4715598)
5146559892,53.4721921,-6.234542,1,,,,,POINT (-6.234542 53.4721921)
5146559893,53.4721104,-6.2346071,3,turning_circle,,,,POINT (-6.2346071 53.4721104)
5146559904,53.4718807,-6.2311781,3,,,,,POINT (-6.2311781 53.4718807)
5146559905,53.4719818,-6.2311776,3,,,,,POINT (-6.2311776 53.4719818)
5146572287,53.4705268,-6.2363306,1,,,,,POINT (-6.2363306 53.4705268)
5146572288,53.4705721,-6.2365376,1,,,,,POINT (-6.2365376 53.4705721)
5146572289,53.4706409,-6.2364545,3,turning_circle,,,,POINT (-6.2364545 53.4706409)
5146594082,53.471447,-6.2416405,1,,,,,POINT (-6.2416405 53.471447)
5146594083,53.4732402,-6.2370839,1,,,,,POINT (-6.2370839 53.4732402)
5146594084,53.4732566,-6.237208,3,turning_circle,,,,POINT (-6.237208 53.4732566)
5146594085,53.47153,-6.2417087,1,,,,,POINT (-6.2417087 53.47153)
5146594092,53.4720405,-6.243681,3,,,,,POINT (-6.243681 53.4720405)
5146600443,53.4686422,-6.2405881,1,,,,,POINT (-6.2405881 53.4686422)
5146600444,53.4685618,-6.2407016,3,turning_circle,,,,POINT (-6.2407016 53.4685618)
5147255822,53.5859013,-6.187008,1,,,,,POINT (-6.187008 53.5859013)
5147299132,53.4938478,-6.1410224,1,,,,,POINT (-6.1410224 53.4938478)
5147299134,53.4940042,-6.1409822,1,,,,,POINT (-6.1409822 53.4940042)
5147299137,53.493543,-6.1414328,1,,,,,POINT (-6.1414328 53.493543)
5147299138,53.4934042,-6.141473,1,,,,,POINT (-6.141473 53.4934042)
5147299142,53.4942957,-6.1387317,3,turning_circle,,,,POINT (-6.1387317 53.4942957)
5147299144,53.4944422,-6.1385812,1,,,,,POINT (-6.1385812 53.4944422)
5147299147,53.4936893,-6.1447714,1,,,,,POINT (-6.1447714 53.4936893)
5147376399,53.4543734,-6.2151291,1,,,,,POINT (-6.2151291 53.4543734)
5147376402,53.456131,-6.2155709,3,,,,,POINT (-6.2155709 53.456131)
5147376406,53.4549456,-6.2146748,1,,,,,POINT (-6.2146748 53.4549456)
5147376408,53.4550092,-6.2147903,3,,,,,POINT (-6.2147903 53.4550092)
5147376420,53.4546349,-6.2135951,3,,,,,POINT (-6.2135951 53.4546349)
5147377325,53.4540974,-6.2131488,4,,,,,POINT (-6.2131488 53.4540974)
5147377333,53.4541878,-6.2138698,3,traffic_signals,,,,POINT (-6.2138698 53.4541878)
5147377338,53.4537391,-6.2141904,3,,,,,POINT (-6.2141904 53.4537391)
5147377339,53.4535779,-6.2140867,3,,,,,POINT (-6.2140867 53.4535779)
5147377340,53.4537721,-6.2140607,3,,,,,POINT (-6.2140607 53.4537721)
5148608463,53.3010616,-6.2377871,1,,,,,POINT (-6.2377871 53.3010616)
5150668505,53.3407872,-6.3028965,3,,,,,POINT (-6.3028965 53.3407872)
5150668736,53.3412372,-6.3030582,1,,,,,POINT (-6.3030582 53.3412372)
5152933609,53.3543262,-6.2722659,1,,,,,POINT (-6.2722659 53.3543262)
5154336026,53.3746556,-6.4064002,1,,,,,POINT (-6.4064002 53.3746556)
5154336028,53.3745985,-6.4060876,3,,,,,POINT (-6.4060876 53.3745985)
5154336029,53.3749609,-6.4068928,3,,,,,POINT (-6.4068928 53.3749609)
5154336030,53.37483,-6.4066014,1,,,,,POINT (-6.4066014 53.37483)
5154336031,53.3746982,-6.4070565,3,,,,,POINT (-6.4070565 53.3746982)
5154336032,53.3746999,-6.4067741,1,,,,,POINT (-6.4067741 53.3746999)
5154336034,53.3754125,-6.4063858,3,,,,,POINT (-6.4063858 53.3754125)
5154336035,53.3752436,-6.4060317,1,,,,,POINT (-6.4060317 53.3752436)
5154336036,53.3751634,-6.4058638,1,,,,,POINT (-6.4058638 53.3751634)
5154336037,53.3743667,-6.4058169,1,,,,,POINT (-6.4058169 53.3743667)
5154336038,53.3743725,-6.4061503,3,,,,,POINT (-6.4061503 53.3743725)
5154336039,53.37415,-6.406832,1,,,,,POINT (-6.406832 53.37415)
5154336040,53.3741612,-6.407153,3,,,,,POINT (-6.407153 53.3741612)
5154336041,53.374154,-6.4065302,1,,,,,POINT (-6.4065302 53.374154)
5154336042,53.3741476,-6.4061675,3,,,,,POINT (-6.4061675 53.3741476)
5154386325,53.3752648,-6.3112021,3,,,,,POINT (-6.3112021 53.3752648)
5154510310,53.3763974,-6.3196573,3,,,,,POINT (-6.3196573 53.3763974)
5154510312,53.3772901,-6.3191366,3,,,,,POINT (-6.3191366 53.3772901)
5154510313,53.377111,-6.3207167,4,,,,,POINT (-6.3207167 53.377111)
5154510315,53.3781906,-6.3196116,3,,,,,POINT (-6.3196116 53.3781906)
5154510316,53.3774843,-6.3200419,3,,,,,POINT (-6.3200419 53.3774843)
5154750846,53.3764931,-6.3107715,3,,,,,POINT (-6.3107715 53.3764931)
5155983921,53.3136066,-6.2325772,1,,,,,POINT (-6.2325772 53.3136066)
5156463092,53.3036753,-6.2462516,3,,,,,POINT (-6.2462516 53.3036753)
5161022172,53.4050955,-6.1670856,3,,,,,POINT (-6.1670856 53.4050955)
5161022173,53.4054961,-6.1674651,3,,,,,POINT (-6.1674651 53.4054961)
5161022175,53.4062112,-6.1678647,3,,,,,POINT (-6.1678647 53.4062112)
5161022177,53.4058448,-6.1675219,3,,,,,POINT (-6.1675219 53.4058448)
5161022178,53.4055379,-6.1661294,3,,,,,POINT (-6.1661294 53.4055379)
5161022180,53.4074686,-6.1676345,1,,,,,POINT (-6.1676345 53.4074686)
5161022181,53.4073737,-6.1680438,1,,,,,POINT (-6.1680438 53.4073737)
5161022184,53.4070316,-6.1653994,4,,,,,POINT (-6.1653994 53.4070316)
5161022185,53.4078203,-6.1660485,3,,,,,POINT (-6.1660485 53.4078203)
5163825266,53.2118686,-6.1132994,1,,,,,POINT (-6.1132994 53.2118686)
5163825270,53.2113611,-6.1132068,1,,,,,POINT (-6.1132068 53.2113611)
5163825271,53.2115671,-6.1132221,3,,,,,POINT (-6.1132221 53.2115671)
5163825276,53.211641,-6.1138605,3,,,,,POINT (-6.1138605 53.211641)
5163825277,53.2118004,-6.1133839,1,,,,,POINT (-6.1133839 53.2118004)
5163825278,53.2118077,-6.1132892,3,turning_circle,,,,POINT (-6.1132892 53.2118077)
5164168625,53.3169038,-6.2540387,3,turning_circle,,,,POINT (-6.2540387 53.3169038)
5164168626,53.3168864,-6.2542025,1,,,,,POINT (-6.2542025 53.3168864)
5166592132,53.3421915,-6.2545411,3,,,,,POINT (-6.2545411 53.3421915)
5167182779,53.3843008,-6.2164261,3,,,,,POINT (-6.2164261 53.3843008)
5167182786,53.3841929,-6.2162812,3,,,,,POINT (-6.2162812 53.3841929)
5167182788,53.3842723,-6.2162697,3,,,,,POINT (-6.2162697 53.3842723)
5167192365,53.2972226,-6.2040149,4,,,,,POINT (-6.2040149 53.2972226)
5167192370,53.2968003,-6.2034357,3,,,,,POINT (-6.2034357 53.2968003)
5167772731,53.3278855,-6.2443393,3,,,,,POINT (-6.2443393 53.3278855)
5167772734,53.3277124,-6.2445852,3,,,,,POINT (-6.2445852 53.3277124)
5167802459,53.3226222,-6.2361582,3,,,,,POINT (-6.2361582 53.3226222)
5167802460,53.3224633,-6.2361545,3,,,,,POINT (-6.2361545 53.3224633)
5167945482,53.3195099,-6.2329443,3,,,,,POINT (-6.2329443 53.3195099)
5170250309,53.3058448,-6.2112072,3,,,,,POINT (-6.2112072 53.3058448)
5170256362,53.3033818,-6.20746,1,turning_circle,,,,POINT (-6.20746 53.3033818)
5170614821,53.3373348,-6.3476785,1,,,,,POINT (-6.3476785 53.3373348)
5170614822,53.3381203,-6.3479561,1,,,,,POINT (-6.3479561 53.3381203)
